Time,SSI,symbol
11/28/2007,39.68,6E
11/27/2007,44.01,6E
11/26/2007,39.82,6E
11/23/2007,41.49,6E
11/22/2007,36.16,6E
11/21/2007,33.62,6E
11/20/2007,32.34,6E
11/19/2007,36,6E
11/16/2007,36.45,6E
11/15/2007,39.58,6E
11/14/2007,37.99,6E
11/13/2007,39.75,6E
11/12/2007,36.45,6E
11/9/2007,38.38,6E
11/8/2007,31.88,6E
11/7/2007,30.68,6E
11/6/2007,26.81,6E
11/5/2007,32.56,6E
11/2/2007,25.02,6E
11/1/2007,32.63,6E
10/31/2007,29.71,6E
10/30/2007,26.95,6E
10/29/2007,27.73,6E
10/26/2007,24.16,6E
10/25/2007,27.33,6E
10/24/2007,31.85,6E
10/23/2007,34.19,6E
10/22/2007,38.64,6E
10/19/2007,28.82,6E
10/18/2007,24.23,6E
10/17/2007,29.68,6E
10/16/2007,34.95,6E
10/15/2007,32.16,6E
10/12/2007,31.53,6E
10/11/2007,27.47,6E
10/10/2007,29.62,6E
10/9/2007,30.62,6E
10/8/2007,37.45,6E
10/5/2007,29.34,6E
10/4/2007,28.34,6E
10/3/2007,31.21,6E
10/2/2007,31.35,6E
10/1/2007,28.42,6E
9/28/2007,22.11,6E
9/27/2007,28.24,6E
9/26/2007,29.72,6E
9/25/2007,22.34,6E
9/24/2007,25.67,6E
9/21/2007,26.73,6E
9/20/2007,25.69,6E
9/19/2007,27.4,6E
9/18/2007,23.49,6E
9/17/2007,30.71,6E
9/14/2007,28.89,6E
9/13/2007,28.97,6E
9/12/2007,25.11,6E
9/11/2007,25.12,6E
9/10/2007,31.51,6E
9/7/2007,30.1,6E
9/6/2007,33.09,6E
9/5/2007,37.32,6E
9/4/2007,44.75,6E
9/3/2007,45.67,6E
8/31/2007,42.48,6E
8/30/2007,41.21,6E
8/29/2007,35.5,6E
8/28/2007,43.25,6E
8/27/2007,40.26,6E
8/24/2007,35.92,6E
8/23/2007,44.04,6E
8/22/2007,41.81,6E
8/21/2007,50.5,6E
8/20/2007,47.88,6E
8/17/2007,45.85,6E
8/16/2007,47.22,6E
8/15/2007,48.61,6E
8/14/2007,47.74,6E
8/13/2007,47.94,6E
8/10/2007,42.31,6E
8/9/2007,42.33,6E
8/8/2007,32.47,6E
8/7/2007,38.11,6E
8/6/2007,33.63,6E
8/3/2007,30.72,6E
8/2/2007,35.75,6E
8/1/2007,38.51,6E
7/31/2007,35.98,6E
7/30/2007,32.82,6E
7/27/2007,41.1,6E
7/26/2007,36.07,6E
7/25/2007,40.67,6E
7/24/2007,29.21,6E
7/23/2007,33.41,6E
7/20/2007,24.71,6E
7/19/2007,28.04,6E
7/18/2007,28.7,6E
7/17/2007,27.58,6E
7/16/2007,28.21,6E
7/13/2007,24.46,6E
7/12/2007,22.2,6E
7/11/2007,22.98,6E
7/10/2007,18.9,6E
7/9/2007,25.08,6E
7/6/2007,23.71,6E
7/5/2007,29.7,6E
7/4/2007,27.54,6E
7/3/2007,27.98,6E
7/2/2007,25.21,6E
6/29/2007,27.45,6E
6/28/2007,36.81,6E
6/27/2007,36.65,6E
6/26/2007,34.14,6E
6/25/2007,33.02,6E
6/22/2007,33.17,6E
6/21/2007,41.24,6E
6/20/2007,39.77,6E
6/19/2007,40.38,6E
6/18/2007,40.53,6E
6/15/2007,42.75,6E
6/14/2007,50.51,6E
6/13/2007,51.67,6E
6/12/2007,55.04,6E
6/11/2007,49.45,6E
6/8/2007,49.22,6E
6/7/2007,48.75,6E
6/6/2007,39.96,6E
6/5/2007,33.68,6E
6/4/2007,32.5,6E
6/1/2007,40.36,6E
5/31/2007,36.81,6E
5/30/2007,46.08,6E
5/29/2007,38.54,6E
5/28/2007,39.5,6E
5/25/2007,39.5,6E
5/24/2007,45.16,6E
5/23/2007,37.81,6E
5/22/2007,39.78,6E
5/21/2007,38.12,6E
5/18/2007,34.81,6E
5/17/2007,36.96,6E
5/16/2007,34.38,6E
5/15/2007,22.04,6E
5/14/2007,26.76,6E
5/11/2007,32.7,6E
5/10/2007,40.75,6E
5/9/2007,39.99,6E
5/8/2007,38.27,6E
5/7/2007,25.89,6E
5/4/2007,27.06,6E
5/3/2007,35.82,6E
5/2/2007,28.01,6E
5/1/2007,29.58,6E
4/30/2007,18.7,6E
4/27/2007,19.92,6E
4/26/2007,27.15,6E
4/25/2007,35.14,6E
4/24/2007,32.99,6E
4/23/2007,37.17,6E
4/20/2007,38.01,6E
4/19/2007,38.63,6E
4/18/2007,37.59,6E
4/17/2007,37.05,6E
4/16/2007,41.03,6E
4/13/2007,41.9,6E
4/12/2007,40.28,6E
4/11/2007,44.77,6E
4/10/2007,43.04,6E
4/9/2007,44.4,6E
4/6/2007,45.87,6E
4/5/2007,45.88,6E
4/4/2007,46.48,6E
4/3/2007,47.71,6E
4/2/2007,44.2,6E
3/30/2007,44.71,6E
3/29/2007,42.57,6E
3/28/2007,44.84,6E
3/27/2007,43.94,6E
3/26/2007,43.75,6E
3/23/2007,41.62,6E
3/22/2007,41.6,6E
3/21/2007,40.65,6E
3/20/2007,39.78,6E
3/19/2007,36.98,6E
3/16/2007,35.37,6E
3/15/2007,36.73,6E
3/14/2007,36.92,6E
3/13/2007,36.72,6E
3/12/2007,36.51,6E
3/9/2007,41.89,6E
3/8/2007,42.03,6E
3/7/2007,43.38,6E
3/6/2007,44.34,6E
3/5/2007,45.61,6E
3/2/2007,42.59,6E
3/1/2007,42.51,6E
2/28/2007,41.19,6E
2/27/2007,43.4,6E
2/26/2007,42.45,6E
2/23/2007,41.7,6E
2/22/2007,41.07,6E
2/21/2007,35.24,6E
2/20/2007,35.36,6E
2/19/2007,38.05,6E
2/16/2007,35.44,6E
2/15/2007,35.53,6E
2/14/2007,34.41,6E
2/13/2007,36.75,6E
2/12/2007,43.32,6E
2/9/2007,39.67,6E
2/8/2007,36.89,6E
2/7/2007,38.85,6E
2/6/2007,40.77,6E
2/5/2007,46.21,6E
2/2/2007,43.44,6E
2/1/2007,37.66,6E
1/31/2007,35.33,6E
1/30/2007,38.92,6E
1/29/2007,39.61,6E
1/26/2007,45.97,6E
1/25/2007,47.15,6E
1/24/2007,47.79,6E
1/23/2007,42.4,6E
1/22/2007,47.8,6E
1/19/2007,44.53,6E
1/18/2007,43.4,6E
1/17/2007,46.49,6E
1/16/2007,48.43,6E
1/15/2007,44.21,6E
1/12/2007,48.49,6E
1/11/2007,52.12,6E
1/10/2007,49.82,6E
1/9/2007,47.82,6E
1/8/2007,46.98,6E
1/5/2007,47.08,6E
1/4/2007,49.37,6E
1/3/2007,48.43,6E
1/2/2007,39.63,6E
12/29/2006,40.91,6E
12/28/2006,44.8,6E
12/27/2006,45.85,6E
12/26/2006,47.53,6E
12/22/2006,41.8,6E
12/21/2006,41.96,6E
12/20/2006,42.21,6E
12/19/2006,41.06,6E
12/18/2006,46.02,6E
12/15/2006,47.16,6E
12/14/2006,47.73,6E
12/13/2006,40.52,6E
12/12/2006,35.56,6E
12/11/2006,33.79,6E
12/8/2006,39.16,6E
12/7/2006,37.9,6E
12/6/2006,36.29,6E
12/5/2006,35.64,6E
12/4/2006,36.53,6E
12/1/2006,31.03,6E
11/30/2006,30.25,6E
11/29/2006,33.73,6E
11/28/2006,28.52,6E
11/27/2006,28.58,6E
11/24/2006,21.23,6E
11/23/2006,21.18,6E
11/22/2006,19.21,6E
11/21/2006,28.95,6E
11/20/2006,35.75,6E
11/17/2006,28.12,6E
11/16/2006,35.58,6E
11/15/2006,29.38,6E
11/14/2006,34.99,6E
11/13/2006,37.48,6E
11/10/2006,29.14,6E
11/9/2006,24.78,6E
11/8/2006,38.84,6E
11/7/2006,34.99,6E
11/6/2006,40.66,6E
11/3/2006,42.25,6E
11/2/2006,33.13,6E
11/1/2006,43.98,6E
10/31/2006,36.53,6E
10/30/2006,40.68,6E
10/27/2006,40.77,6E
10/26/2006,43.73,6E
10/25/2006,60.65,6E
10/24/2006,69.1,6E
10/23/2006,72.05,6E
10/20/2006,59.93,6E
10/19/2006,54.65,6E
10/18/2006,73.3,6E
10/17/2006,71.25,6E
10/16/2006,72.68,6E
10/13/2006,80.14,6E
10/12/2006,70.55,6E
10/11/2006,76.88,6E
10/10/2006,77.37,6E
10/9/2006,75.51,6E
10/6/2006,80.66,6E
10/5/2006,69.93,6E
10/4/2006,66.03,6E
10/3/2006,59.08,6E
10/2/2006,53.87,6E
9/29/2006,69.39,6E
9/28/2006,64.84,6E
9/27/2006,66.98,6E
9/26/2006,72.08,6E
9/25/2006,60.06,6E
9/22/2006,48.38,6E
9/21/2006,45.21,6E
9/20/2006,62.18,6E
9/19/2006,67.96,6E
9/18/2006,59.37,6E
9/15/2006,74.27,6E
9/14/2006,58,6E
9/13/2006,65.57,6E
9/12/2006,67.34,6E
9/11/2006,61.57,6E
9/8/2006,70.59,6E
9/7/2006,67.46,6E
9/6/2006,58.68,6E
9/5/2006,53.6,6E
9/4/2006,32.86,6E
9/1/2006,46.08,6E
8/31/2006,54.74,6E
8/30/2006,45.84,6E
8/29/2006,49.37,6E
8/28/2006,53.75,6E
8/25/2006,61.18,6E
8/24/2006,63.14,6E
8/23/2006,59.2,6E
8/22/2006,57.51,6E
8/21/2006,33.73,6E
8/18/2006,45.17,6E
8/17/2006,42.69,6E
8/16/2006,41.21,6E
8/15/2006,46.2,6E
8/14/2006,62.08,6E
8/11/2006,57.28,6E
8/10/2006,52.56,6E
8/9/2006,34.13,6E
8/8/2006,49.75,6E
8/7/2006,46.66,6E
8/4/2006,36.01,6E
8/3/2006,41.75,6E
8/2/2006,48.2,6E
8/1/2006,34.79,6E
7/31/2006,38.21,6E
7/28/2006,42.52,6E
7/27/2006,45,6E
7/26/2006,44.86,6E
7/25/2006,63.06,6E
7/24/2006,55.04,6E
7/21/2006,48.95,6E
7/20/2006,57.19,6E
7/19/2006,58.94,6E
7/18/2006,63.49,6E
7/17/2006,66.28,6E
7/14/2006,60.68,6E
7/13/2006,57.7,6E
7/12/2006,54.82,6E
7/11/2006,46.27,6E
7/10/2006,54.46,6E
7/7/2006,45,6E
7/6/2006,42.95,6E
7/5/2006,51.48,6E
7/4/2006,41.85,6E
7/3/2006,40.18,6E
6/30/2006,38.96,6E
6/29/2006,51.56,6E
6/28/2006,57.46,6E
6/27/2006,54.03,6E
6/26/2006,50.74,6E
6/23/2006,62.29,6E
6/22/2006,62.77,6E
6/21/2006,43.3,6E
6/20/2006,61.57,6E
6/19/2006,62.78,6E
6/16/2006,59.48,6E
6/15/2006,60.7,6E
6/14/2006,60.18,6E
6/13/2006,63.22,6E
6/12/2006,60.95,6E
6/9/2006,62.3,6E
6/8/2006,64.31,6E
6/7/2006,56.07,6E
6/6/2006,54.58,6E
6/5/2006,36.81,6E
6/2/2006,38.84,6E
6/1/2006,52.47,6E
5/31/2006,50.44,6E
5/30/2006,37.65,6E
5/29/2006,50.39,6E
5/26/2006,57.55,6E
5/25/2006,49.14,6E
5/24/2006,51.46,6E
5/23/2006,37.4,6E
5/22/2006,33.47,6E
5/19/2006,46.71,6E
5/18/2006,39.57,6E
5/17/2006,55.33,6E
5/16/2006,47.7,6E
5/15/2006,57.83,6E
5/12/2006,40.58,6E
5/11/2006,30.82,6E
5/10/2006,36.85,6E
5/9/2006,32.77,6E
5/8/2006,47.61,6E
5/5/2006,39.25,6E
5/4/2006,27.91,6E
5/3/2006,34.01,6E
5/2/2006,35.47,6E
5/1/2006,37.84,6E
4/28/2006,27.18,6E
4/27/2006,23.24,6E
4/26/2006,25.12,6E
4/25/2006,25.02,6E
4/24/2006,25.93,6E
4/21/2006,32.34,6E
4/20/2006,35.63,6E
4/19/2006,28.42,6E
4/18/2006,31.09,6E
4/17/2006,37.75,6E
4/14/2006,60.29,6E
4/13/2006,59.7,6E
4/12/2006,55.81,6E
4/11/2006,52.62,6E
4/10/2006,57.96,6E
4/7/2006,55.47,6E
4/6/2006,33.42,6E
4/5/2006,22.34,6E
4/4/2006,28.88,6E
4/3/2006,45.16,6E
3/31/2006,45.32,6E
3/30/2006,36.2,6E
3/29/2006,53.37,6E
3/28/2006,57.6,6E
3/27/2006,62.19,6E
3/24/2006,55.74,6E
3/23/2006,67.39,6E
3/22/2006,51.98,6E
3/21/2006,48.77,6E
3/20/2006,37.63,6E
3/17/2006,31.06,6E
3/16/2006,33.03,6E
3/15/2006,45.52,6E
3/14/2006,54.25,6E
3/13/2006,63.6,6E
3/10/2006,71.12,6E
3/9/2006,74.31,6E
3/8/2006,73.16,6E
3/7/2006,79.92,6E
3/6/2006,65.82,6E
3/3/2006,51.13,6E
3/2/2006,48.14,6E
3/1/2006,69.34,6E
2/28/2006,62.88,6E
2/27/2006,82.57,6E
2/24/2006,85.66,6E
2/23/2006,71.03,6E
2/22/2006,77.89,6E
2/21/2006,75.64,6E
2/20/2006,67.72,6E
2/17/2006,62.47,6E
2/16/2006,72.9,6E
2/15/2006,79.19,6E
2/14/2006,65.61,6E
2/13/2006,74.56,6E
2/10/2006,82.55,6E
2/9/2006,67.01,6E
2/8/2006,72.49,6E
2/7/2006,70.63,6E
2/6/2006,73.1,6E
2/3/2006,66.36,6E
2/2/2006,60.62,6E
2/1/2006,70.67,6E
1/31/2006,57.32,6E
1/30/2006,66.43,6E
1/27/2006,67.21,6E
1/26/2006,60.2,6E
1/25/2006,54.16,6E
1/24/2006,42.06,6E
1/23/2006,33.43,6E
1/20/2006,39.89,6E
1/19/2006,54.24,6E
1/18/2006,50.45,6E
1/17/2006,53.6,6E
1/16/2006,45.67,6E
1/13/2006,38.44,6E
1/12/2006,54.53,6E
1/11/2006,40,6E
1/10/2006,51.3,6E
1/9/2006,48.93,6E
1/6/2006,41.75,6E
1/5/2006,40.32,6E
1/4/2006,38.33,6E
1/3/2006,36.95,6E
12/30/2005,66.71,6E
12/29/2005,64.15,6E
12/28/2005,65.65,6E
12/27/2005,63.4,6E
12/23/2005,58.62,6E
12/22/2005,57.58,6E
12/21/2005,65.2,6E
12/20/2005,69.72,6E
12/19/2005,50.33,6E
12/16/2005,46.64,6E
12/15/2005,57.78,6E
12/14/2005,53.59,6E
12/13/2005,49.88,6E
12/12/2005,35.45,6E
12/9/2005,47.69,6E
12/8/2005,42.54,6E
12/7/2005,71.46,6E
12/6/2005,48.04,6E
12/5/2005,46.72,6E
12/2/2005,70.35,6E
12/1/2005,69.82,6E
11/30/2005,54.88,6E
11/29/2005,52.4,6E
11/28/2005,41.79,6E
11/25/2005,71.22,6E
11/24/2005,60.17,6E
11/23/2005,53.71,6E
11/22/2005,49.18,6E
11/21/2005,64.88,6E
11/18/2005,52.02,6E
11/17/2005,46.25,6E
11/16/2005,61.51,6E
11/15/2005,52.67,6E
11/14/2005,63.2,6E
11/11/2005,61.45,6E
11/10/2005,69,6E
11/9/2005,61.65,6E
11/8/2005,57.77,6E
11/7/2005,69.24,6E
11/4/2005,76.87,6E
11/3/2005,75,6E
11/2/2005,48.98,6E
11/1/2005,55.44,6E
10/31/2005,63.27,6E
10/28/2005,61.1,6E
10/27/2005,48.93,6E
10/26/2005,55.74,6E
10/25/2005,43.59,6E
10/24/2005,62.51,6E
10/21/2005,70.08,6E
10/20/2005,62.18,6E
10/19/2005,59.48,6E
10/18/2005,69.89,6E
10/17/2005,64.97,6E
10/14/2005,57.45,6E
10/13/2005,59.79,6E
10/12/2005,58.08,6E
10/11/2005,59.45,6E
10/10/2005,63.18,6E
10/7/2005,58.4,6E
10/6/2005,54.23,6E
10/5/2005,60.5,6E
10/4/2005,67.74,6E
10/3/2005,73,6E
9/30/2005,75.24,6E
9/29/2005,67.44,6E
9/28/2005,60.03,6E
9/27/2005,64.68,6E
9/26/2005,64.33,6E
9/23/2005,71.34,6E
9/22/2005,71.57,6E
9/21/2005,54.59,6E
9/20/2005,60.65,6E
9/19/2005,55.12,6E
9/16/2005,67.14,6E
9/15/2005,60.08,6E
9/14/2005,68.61,6E
9/13/2005,62.54,6E
9/12/2005,61.6,6E
9/9/2005,59.21,6E
9/8/2005,55.5,6E
9/7/2005,53.74,6E
9/6/2005,46.49,6E
9/5/2005,52.04,6E
9/2/2005,47.66,6E
9/1/2005,45.45,6E
8/31/2005,40.62,6E
8/30/2005,54.3,6E
8/29/2005,62.63,6E
8/26/2005,52.71,6E
8/25/2005,48.87,6E
8/24/2005,39.17,6E
8/23/2005,52.88,6E
8/22/2005,52.67,6E
8/19/2005,50.36,6E
8/18/2005,61.93,6E
8/17/2005,61.75,6E
8/16/2005,50.69,6E
8/15/2005,59.54,6E
8/12/2005,55.19,6E
8/11/2005,43.33,6E
8/10/2005,54.54,6E
8/9/2005,52.83,6E
8/8/2005,48.62,6E
8/5/2005,46.95,6E
8/4/2005,40.76,6E
8/3/2005,29.94,6E
8/2/2005,47.16,6E
8/1/2005,44.12,6E
7/29/2005,48.36,6E
7/28/2005,43,6E
7/27/2005,45.99,6E
7/26/2005,62.57,6E
7/25/2005,59.21,6E
7/22/2005,62.72,6E
7/21/2005,48.77,6E
7/20/2005,41.36,6E
7/19/2005,43.12,6E
7/18/2005,54.61,6E
7/15/2005,51.61,6E
7/14/2005,54.62,6E
7/13/2005,48.53,6E
7/12/2005,49.28,6E
7/11/2005,41.02,6E
7/8/2005,44.54,6E
7/7/2005,45.67,6E
7/6/2005,43.54,6E
7/5/2005,44.62,6E
7/4/2005,55.99,6E
7/1/2005,67.83,6E
6/30/2005,45.89,6E
6/29/2005,58.29,6E
6/28/2005,62.81,6E
6/27/2005,46.7,6E
6/24/2005,49.12,6E
6/23/2005,74.07,6E
6/22/2005,62.24,6E
6/21/2005,51.63,6E
6/20/2005,59.77,6E
6/17/2005,49.05,6E
6/16/2005,52.26,6E
6/15/2005,48.56,6E
6/14/2005,69.24,6E
6/13/2005,45.93,6E
6/10/2005,67.99,6E
6/9/2005,54.57,6E
6/8/2005,61.68,6E
6/7/2005,51.26,6E
6/6/2005,47.99,6E
6/3/2005,56.86,6E
6/2/2005,37.78,6E
6/1/2005,45.89,6E
5/31/2005,59.27,6E
5/30/2005,69.63,6E
5/27/2005,49.07,6E
5/26/2005,72.99,6E
5/25/2005,49.2,6E
5/24/2005,59.48,6E
5/23/2005,55.22,6E
5/20/2005,68.2,6E
5/19/2005,65.67,6E
5/18/2005,53.22,6E
5/17/2005,68.74,6E
5/16/2005,57.61,6E
5/13/2005,68.82,6E
5/12/2005,74.07,6E
5/11/2005,72.36,6E
5/10/2005,54.24,6E
5/9/2005,58.07,6E
5/6/2005,74.23,6E
5/5/2005,58.72,6E
5/4/2005,55.33,6E
5/3/2005,56.1,6E
5/2/2005,60.7,6E
4/29/2005,72.68,6E
4/28/2005,68.37,6E
4/27/2005,60.1,6E
4/26/2005,57.06,6E
4/25/2005,59.32,6E
4/22/2005,54.89,6E
4/21/2005,58.07,6E
4/20/2005,48.21,6E
4/19/2005,47.56,6E
4/18/2005,43.44,6E
4/15/2005,55.05,6E
4/14/2005,71.76,6E
4/13/2005,69.5,6E
4/12/2005,70.34,6E
4/11/2005,60.8,6E
4/8/2005,55.71,6E
4/7/2005,70.94,6E
4/6/2005,62.78,6E
4/5/2005,59,6E
4/4/2005,61.01,6E
4/1/2005,68.94,6E
3/31/2005,67.83,6E
3/30/2005,69.93,6E
3/29/2005,60.64,6E
3/28/2005,56.99,6E
3/25/2005,64.4,6E
3/24/2005,67.58,6E
3/23/2005,60.76,6E
3/22/2005,64.07,6E
3/21/2005,62.71,6E
3/18/2005,55.9,6E
3/17/2005,52.9,6E
3/16/2005,43.41,6E
3/15/2005,56.58,6E
3/14/2005,48.97,6E
3/11/2005,34.13,6E
3/10/2005,38.96,6E
3/9/2005,38.37,6E
3/8/2005,35.65,6E
3/7/2005,52.08,6E
3/4/2005,38.31,6E
3/3/2005,59.75,6E
3/2/2005,56.73,6E
3/1/2005,62.14,6E
2/28/2005,53.05,6E
2/25/2005,42.48,6E
2/24/2005,58.63,6E
2/23/2005,51.47,6E
2/22/2005,34.7,6E
2/21/2005,41.9,6E
2/18/2005,45.62,6E
2/17/2005,41.1,6E
2/16/2005,46.79,6E
2/15/2005,50.21,6E
2/14/2005,49.22,6E
2/11/2005,58.32,6E
2/10/2005,50.74,6E
2/9/2005,53.99,6E
2/8/2005,62.96,6E
2/7/2005,67.6,6E
2/4/2005,77.17,6E
2/3/2005,76.59,6E
2/2/2005,70.07,6E
2/1/2005,58.56,6E
1/31/2005,63.13,6E
1/28/2005,66.46,6E
1/27/2005,67.18,6E
1/26/2005,52.23,6E
1/25/2005,72.68,6E
1/24/2005,61.57,6E
1/21/2005,53.78,6E
1/20/2005,63.47,6E
1/19/2005,65.86,6E
1/18/2005,60.56,6E
1/17/2005,67.23,6E
1/14/2005,64.57,6E
1/13/2005,64.35,6E
1/12/2005,54.35,6E
1/11/2005,63.69,6E
1/10/2005,61.61,6E
1/7/2005,69.17,6E
1/6/2005,66.68,6E
1/5/2005,59.16,6E
1/4/2005,62.8,6E
1/3/2005,54.5,6E
12/31/2004,44.25,6E
12/30/2004,34.42,6E
12/29/2004,42.63,6E
12/28/2004,35.03,6E
12/27/2004,30.93,6E
12/24/2004,28.44,6E
12/23/2004,25.92,6E
12/22/2004,32.63,6E
12/21/2004,41.49,6E
12/20/2004,39.38,6E
12/17/2004,52.57,6E
12/16/2004,65.15,6E
12/15/2004,38.62,6E
12/14/2004,47.18,6E
12/13/2004,46.47,6E
12/10/2004,52.01,6E
12/9/2004,52.58,6E
12/8/2004,58.82,6E
12/7/2004,56.99,6E
12/6/2004,51.62,6E
12/3/2004,35.79,6E
12/2/2004,62.73,6E
12/1/2004,45.82,6E
11/30/2004,44.03,6E
11/29/2004,44.3,6E
11/26/2004,44.21,6E
11/25/2004,36.02,6E
11/24/2004,27.66,6E
11/23/2004,28.56,6E
11/22/2004,37.09,6E
11/19/2004,36.57,6E
11/18/2004,50.31,6E
11/17/2004,32.54,6E
11/16/2004,33.59,6E
11/15/2004,41.81,6E
11/12/2004,29.98,6E
11/11/2004,40.2,6E
11/10/2004,43.36,6E
11/9/2004,48.21,6E
11/8/2004,46.1,6E
11/5/2004,31.01,6E
11/4/2004,30.8,6E
11/3/2004,27.3,6E
11/2/2004,45.8,6E
11/1/2004,42.21,6E
10/29/2004,36.83,6E
10/28/2004,36.21,6E
10/27/2004,43.89,6E
10/26/2004,41.92,6E
10/25/2004,41.77,6E
10/22/2004,22.5,6E
10/21/2004,26.8,6E
10/20/2004,21.22,6E
10/19/2004,16.13,6E
10/18/2004,18.77,6E
10/15/2004,16.68,6E
10/14/2004,27.65,6E
10/13/2004,38.53,6E
10/12/2004,40.39,6E
10/11/2004,27.85,6E
10/8/2004,22.98,6E
10/7/2004,39.97,6E
10/6/2004,38.71,6E
10/5/2004,35.41,6E
10/4/2004,41.07,6E
10/1/2004,23.23,6E
9/30/2004,18.27,6E
9/29/2004,25.62,6E
9/28/2004,31.44,6E
9/27/2004,33.44,6E
9/24/2004,39.37,6E
9/23/2004,31.59,6E
9/22/2004,36.58,6E
9/21/2004,23.78,6E
9/20/2004,48.46,6E
9/17/2004,43.65,6E
9/16/2004,47.22,6E
9/15/2004,49.85,6E
9/14/2004,41.71,6E
9/13/2004,41.12,6E
9/10/2004,34.66,6E
9/9/2004,34.53,6E
9/8/2004,43.29,6E
9/7/2004,48.39,6E
9/6/2004,57.79,6E
9/3/2004,58.29,6E
9/2/2004,53.86,6E
9/1/2004,48.49,6E
8/31/2004,50.67,6E
8/30/2004,69.88,6E
8/27/2004,75.74,6E
8/26/2004,59.52,6E
8/25/2004,63.48,6E
8/24/2004,61.58,6E
8/23/2004,63.35,6E
8/20/2004,49.91,6E
8/19/2004,34.81,6E
8/18/2004,48.79,6E
8/17/2004,41.94,6E
8/16/2004,41.94,6E
8/13/2004,34.66,6E
8/12/2004,53.18,6E
8/11/2004,62.53,6E
8/10/2004,51.45,6E
8/9/2004,46.42,6E
8/6/2004,42.57,6E
8/5/2004,64.16,6E
8/4/2004,67.45,6E
8/3/2004,70.79,6E
8/2/2004,77.45,6E
7/30/2004,79.03,6E
7/29/2004,72,6E
7/28/2004,70.14,6E
7/27/2004,72.77,6E
7/26/2004,67.81,6E
7/23/2004,76.49,6E
7/22/2004,62.03,6E
7/21/2004,63.69,6E
7/20/2004,52.34,6E
7/19/2004,44.38,6E
7/16/2004,30.58,6E
7/15/2004,49.81,6E
7/14/2004,38.69,6E
7/13/2004,51.56,6E
7/12/2004,43.57,6E
7/9/2004,36.73,6E
7/8/2004,38.08,6E
7/7/2004,34.41,6E
7/6/2004,41.38,6E
7/5/2004,36.03,6E
7/2/2004,27.88,6E
7/1/2004,43.83,6E
6/30/2004,39.1,6E
6/29/2004,57.63,6E
6/28/2004,46.89,6E
6/25/2004,48.98,6E
6/24/2004,39.27,6E
6/23/2004,60,6E
6/22/2004,52.73,6E
6/21/2004,51.3,6E
6/18/2004,44.86,6E
6/17/2004,58.11,6E
6/16/2004,64.3,6E
6/15/2004,48.43,6E
6/14/2004,53.76,6E
6/11/2004,60.58,6E
6/10/2004,64.1,6E
6/9/2004,67.72,6E
6/8/2004,58.97,6E
6/7/2004,50.38,6E
6/4/2004,42.42,6E
6/3/2004,60.83,6E
6/2/2004,60.04,6E
6/1/2004,57.61,6E
5/31/2004,62.07,6E
5/28/2004,53.45,6E
5/27/2004,45.44,6E
5/26/2004,44.21,6E
5/25/2004,42.46,6E
5/24/2004,60.03,6E
5/21/2004,54.05,6E
5/20/2004,64.86,6E
5/19/2004,52.99,6E
5/18/2004,49.42,6E
5/17/2004,43.22,6E
5/14/2004,56.76,6E
5/13/2004,65.91,6E
5/12/2004,62.57,6E
5/11/2004,60.2,6E
5/10/2004,64.96,6E
5/7/2004,63.67,6E
5/6/2004,52.5,6E
5/5/2004,38.66,6E
5/4/2004,47.22,6E
5/3/2004,55.8,6E
4/30/2004,46.89,6E
4/29/2004,47.72,6E
4/28/2004,62.12,6E
4/27/2004,47.17,6E
4/26/2004,56.32,6E
4/23/2004,67.1,6E
4/22/2004,52.11,6E
4/21/2004,66.89,6E
4/20/2004,62.99,6E
4/19/2004,60.11,6E
4/16/2004,58.18,6E
4/15/2004,51.86,6E
4/14/2004,57.95,6E
4/13/2004,69.16,6E
4/12/2004,63.55,6E
4/9/2004,59.3,6E
4/8/2004,61.11,6E
4/7/2004,45.66,6E
4/6/2004,56.71,6E
4/5/2004,63.25,6E
4/2/2004,63.05,6E
4/1/2004,47.58,6E
3/31/2004,51.1,6E
3/30/2004,52.03,6E
3/29/2004,58.57,6E
3/26/2004,73.03,6E
3/25/2004,69.21,6E
3/24/2004,76.35,6E
3/23/2004,66.2,6E
3/22/2004,58.61,6E
3/19/2004,69.84,6E
3/18/2004,51.87,6E
3/17/2004,60.66,6E
3/16/2004,63.92,6E
3/15/2004,57.64,6E
3/12/2004,67.72,6E
3/11/2004,61.48,6E
3/10/2004,60.72,6E
3/9/2004,66.89,6E
3/8/2004,62,6E
3/5/2004,70.04,6E
3/4/2004,60.15,6E
3/3/2004,63.56,6E
3/2/2004,72.77,6E
3/1/2004,71.16,6E
2/27/2004,69.43,6E
2/26/2004,70.28,6E
2/25/2004,76.07,6E
2/24/2004,65.66,6E
2/23/2004,59.77,6E
2/20/2004,77.66,6E
2/19/2004,70.79,6E
2/18/2004,76.62,6E
2/17/2004,48.08,6E
2/16/2004,62.99,6E
2/13/2004,72.06,6E
2/12/2004,70.38,6E
2/11/2004,56.91,6E
2/10/2004,72.85,6E
2/9/2004,66.45,6E
2/6/2004,49.34,6E
2/5/2004,68.15,6E
2/4/2004,67.59,6E
2/3/2004,65.91,6E
2/2/2004,63.1,6E
1/30/2004,64.76,6E
1/29/2004,65.77,6E
1/28/2004,68.95,6E
1/27/2004,64.58,6E
1/26/2004,53.72,6E
1/23/2004,65.48,6E
1/22/2004,74.87,6E
